4, 1
6, 1
8, 0
10, 1
12, 1
14, 1
16, 1
18, 0
20, 1
22, 2
24, 1
26, 2
28, 1
30, 1
32, 1
34, 1
36, 1
38, 1
40, 2
42, 0
44, 1
46, 1
48, 1
50, 1
52, 1
54, 1
56, 1
58, 1
60, 2
62, 2
64, 2
66, 0
68, 1
70, 1
72, 0
74, 2
76, 1
78, 1
80, 1
82, 2
84, 0
86, 1
88, 2
90, 1
92, 1
94, 1
96, 1
98, 1
100, 1
